screen_name,sentiment_label
WGB1206,1
SalmaRach,0
leoma_greco,1
katespadebrasil,0
manishsin3,1
IIKHUNE_32_16,0
ohwaitiforgot,0
WorldwideGlobal,1
Adv_777,1
Stzzap,1
sambenzema,1
callmekpopper,0
mugsy8712,1
tbetzold,0
itgirlszblog,0
Mimollmann,1
neodem,1
ndresramirez_,1
ARD703,1
Dondria,1
ChocolateGladis,0
deadcelebny,1
DavyDragon,1
teridrink,0
GutyCarreraT,1
dugthomson,1
GEIGERMANiac,0
JoshButler,0
JanzAndrew,1
djbigdaddydave,1
JordiAlba,1
camsjdm,1
msflannery4,1
TreyDays,0
joleenanderso15,0
Giiin89,0
CanIHaveAGummy,1
omkoqigy716,1
ValCJaramillo,1
olla_ramlan,1
stevethegoose,0
chronopolis,1
idktelouile506,1
SalmanYKhan,0
Max_Ry93,1
7Michelle7,0
Sissi_CHEN_,1
ClintSmithIII,0
lauriecrosswell,1
RobTricchinelli,0
bobd53,1
continetti,1
MurteenBr,1
donygemini,0
_whatatragedy,1
KipAhddub,1
BenB2017,0
JournalDuGeek,0
GuidoFawkes,0
CHI_AllieM,0
sierragrace007,0
YazzTheGreatest,1
kai227,0
9Ecurrie,0
borninolympus,1
olevia22375085,1
michalehanguang,1
AbbySalling,0
teainrain,1
renaexsalunga,1
LanceBigred,0
NairoQuinCo,0
FourPaws1Tail,0
evadewitte,0
CMcGTweets,0
Dream_World11,1
alyssabarbaraxo,1
Divathebawse,0
miss_mcinerney,0
JandLWatches,1
thestarzalign,1
Medi1TV,0
crazeekennee,1
DOPSenthilKumar,1
Juelee42,1
marvell96701963,1
kim_cook22,0
ultoqsnun1564,1
tg400_,1
jsnsntz,1
TIC0210,1
tashben,1
RSandatharuka,1
k2infamous,0
dwgvwszrtisdc11,1
MarsNigguh,1
Ajax1nl,0
lkb273,0
oldfilmsflicker,0
minnie_0304,1
Otis_Goetz05,1
EmilyKMBC,0
_clubROSARIO_,1
clari_blancarte,1
JonSecada,1
vmstan,1
KeyonaLowery,1
StixilFox,0
andrinhopereira,1
skippydmouse,1
iLovesArah4ever,1
Jo29489746,1
marlenolivari,0
GovMattBevin,0
BEEow,1
zaralarsson,1
TheSergioGarcia,1
jonesmarcia,0
keerkeer,0
castleaddict47,1
TRUDY08294,1
dwiyananta,1
rolandscahill,1
Jeremyyyy_6,1
michopaaaaa,1
ThatsMyMoon,1
t_ORASUDI_ro,0
sazeeroadster,1
MargaretAtwood,1
Wolverines6667,1
dfelix,1
AreaRott,1
stevecstian,1
69Pellant,1
TheAliceIves,0
MoisesNaim,1
keithlaw,1
giannalecca1,1
melyxxo,1
Lampost26,1
jakekelleyy,1
israel2391,1
karlysmith11641,0
jeanninehunter,0
whandoms,1
evantheh0t1,1
mikegatto,1
dhikacungkring,1
Magellans,0
bonniegillespie,1
JimSwiftDC,0
pozomarcia30,1
RamiRabiaa,1
gaboland,1
Lil_Sa5m,1
indizzleedadon,1
fabienne_bovis,1
CashNastyGaming,0
mranti,1
kylesethgray,1
sorasorarian,1
ElviraLindo,1
RickLuke,1
brlsu24,0
Emremazlumogluu,1
atlsexyslim,1
anupamachopra,1
madisonfjohnson,1
kim,0
highlefavored,1
MissouriGOP,0
i_love_shirley,1
MikeRizzi,1
ChristyMack,1
YoonAnang,0
gsmarena_com,1
alizasessler,0
MRKrytyKPL,1
Julshoov,0
TVTimeForMe,0
be_the_light31,1
daratista_inul,1
ahigareda97,0
computerhoy,0
ZackSnyder,1
otepov,1
karrie_jenson,0
lmpcufe,1
avgustinsergee2,1
emmaxpengelly,1
AtelierClaudiaJ,0
CavemanOoga,0
saraaldrees,1
fbhutto,0
greaterthandave,0
PassaniKena,0
Jewels_xo,1
HAL060911,0
SHLarsonLMS,0
JGC_Photography,1
1DSTATSVOTESL,1
Stes2801,0
scamptres1,0
TeleAddict1,1
DrSue19380,1
swankytrini22,0
ShabazzGreen,1
JAWANNBC6,0
ACCA_PK,1
shibbbbbbbbb,0
isaev_zurab,0
NoerAniesa,1
DreambigJoshua,1
mesutyar,1
MaroneyNina,1
onlyLeah,1
birgunbelkihay,1
vwinstonv,0
PowderTools55,1
ivr6661,0
elektrastrelko4,0
GusevErmil,1
ssvuez,1
TNBBytch,1
jessiie_morris,0
ja57ree,1
ClaraPressey,1
MichaelVick,0
giobo58,1
ChiliChari,1
Mgreen856Mike,1
marcoscastro,0
YPgumanthie,1
kittybigbear,1
Bulldog46201,1
JarenHumphreys,0
xu_szhifi99,1
ForeverMalika,1
Prettypinup87,1
shea5mets,1
lmy1088,1
zachroland23,1
TommyMackATX,0
phynofino,0
Nae_007,1
KylerandJunk,1
AlistairBurtUK,1
fall_Pardoodle,0
FanchonStinger,1
ABLira67,1
damarsatrio25,0
J_Mitch05,0
germangarciasor,1
cryptozeusss,0
BreadBoi,0
RepMcGovern,1
_amita_,1
MsDeCordon,1
techclothes,1
ChildOfGodMAGA,1
NRica40Photo,1
MayuNCocoon,1
ThePassionMuse,1
carobgirl50,1
StayclaSsy64,1
Mohammad_Harris,0
0220nicole,1
deweyjohnson22,0
nataliehalcro,1
ImTheoMarshall,1
pplusjr,0
talkradiojoe,0
yasseraltwaijri,1
MayemSnyph,1
PirateOfRohan,0
wssgsc,1
asrapriv,1
fraginexi,0
yasminesal,1
Yoo_ashleyyy,1
rockymtv25,0
girlystink,0
AngelCantu20,1
WeWork,1
bellathorne,1
akaLaser,1
RMaq28,1
indrawannana,1
shaolinshsd,1
MistahAwesome,1
rajmahesh922,0
gmv398,1
obiga_,1
3ebod,1
mando_ramm,1
chrys_sterling,0
KQEDnews,1
orlandorios,0
AmyCiarcia,0
aaaadriaaaan,0
JuniorJoely,1
LeehLima09,0
kindeyeweb,1
avuschim,1
jayylan__,0
helloangelchang,1
Spekoliunas,1
mustangsally817,1
marabakes,1
mkelkit55,1
gtabjonah,1
racingchic247,1
AlexdWong,1
Momof15,1
OfcKoalaFart,0
whitgear,0
Carolyn_Kaleko,0
slancinator,1
WhatUpPete,0
ksingtongallery,1
G3ZB6CGqQ9l6Svo,1
dazzlingblu,0
ryanwrd,0
scwabble1,1
mesmerinion,1
mizzladie1,1
johnwrght473,1
ayalaarturo_,0
biggurlgeek,0
JeffryFeeger,1
TomCavalcante1,0
Ginger_Bread19,1
brodgafing,0
mikeshinoda,0
smlongstreth26,1
CharlieDaniels,1
CrazieCs,0
steven_gatlin,1
37cycles,0
mazenbani,1
jackalopods,0
ramonashelburne,1
meganslipstick,0
pragha,0
jaw7587,1
492942064,1
palmaml_96,0
nunziapenelope,0
THISISTCO,1
nyfedscxuh2491,0
latishawh01y24m,0
wiillz,0
mrsmarkfl,1
_smromero,1
BretInVancouver,0
GiveMeYourMiIk_,1
Aka_MaoMao,1
BigOShow,0
wxcecil,1
MohammedAssaf89,1
BillHunka,0
ohbtoose,0
katkaya,0
__rubyyt,0
nhqtjlkbuxubgx1,1
TheRealChezz,0
tadanoriyokoo,1
ef9tk,1
harris9898,1
GQMagazine,1
KilljoyAEM,0
alydenisof,0
samclaflin,1
MasksAndHats,0
Gokhan_Tore7,1
p2uEtsctHsokXfE,0
AS_Monaco,0
_jessicamendoza,0
VictorMochere,1
grigorevaaprel2,1
GamerKaterineli,1
lulaluleiaa,1
espinosa_albert,1
bringmethgabe,0
itsNICKSNIDER,0
NormOfstead,1
birdseye__,0
mattyports,0
SirLarr,1
lllemonsss,1
YunxingL,1
EmmittSmith22,1
TimOfLegend,0
bigdawgmarcus,0
gw27,1
BarbaraBright,1
tdeepakk,0
vincequintero,1
AuroraPerrineau,1
evarubita2011,1
DaveTKoenig,0
ashology_,1
pedowulupo,1
bibis_cora,0
murtuzaikram,1
butterlflykiss,1
sophiesumner8,0
AndreasNoto,1
ChandlerLKinney,1
jorisroovers,1
jelivoti,1
iPragmatico,0
emilyabenfer,0
txjvyixk987,1
LilFiddyCent,0
heyimjennu,1
tamhaRHidayanto,0
mayawiley,1
RepEBJ,1
TavernWench,1
machine_1979,1
pocari12345,1
CRArchitect,1
KillaaPam,0
dianejarrell5,1
riotwomennn,0
Nisho4u,1
lisaellis,1
FDRCOSP90,1
lhawhfqeyywij21,0
iamwatertribe,1
NailsNCrowns,0
boondockers495,0
DatDudeBP,0
natasharesists,0
ScottTheFifth,0
JediJane26,1
MsClassNSession,1
gleisi,0
mikaeldaez,0
genevaspiegel41,0
BykerBandit,0
_CULLI_,1
bubukkopi_,1
Ve3uchii,1
Macro_Sense,1
schizometric,0
rufusgifford,1
lulopilato,1
faridyu,1
TeleGoodLife,1
IamStevenT,0
Buccoloonie,1
garlandjeffreys,1
3pt_LV_Buckets,1
lattcsyselsr241,1
abbyfuller,0
Pinecrest60,1
jameyjasta,1
tferriss,0
RonConway,1
GimmelliChrista,1
CorrieSherrod,1
chaneliman,1
PedroTeich,1
ImAndreaNelson,1
AmyRuss,0
harleyjakerich,1
philmcnulty,1
guiadamusculaca,1
aavst,1
NicoMarquardt,0
KathrineLooove,1
JSe3ow,1
MarkTaylor,0
leeyee85,1
TheRenoDentist,1
joshsmithyman,0
TylerDor,1
MommyIsBomby,0
DocXer0,1
VillanelleBot,0
FX4uXxeXgaGZvs5,0
musn88813,1
sheriidunn,1
blinovpahomii21,0
MrCredit,0
Anaita_Adajania,1
holland_zoey,1
BIGKRIT,0
CammieNicholas,1
AliAlhabsi,1
HannahReid_x,1
JoiLotus,0
crishtianoh,0
LenexarkMa,0
Dede_Watson,1
Vayseth_,0
OMARCHAPARRO,1
suntao2yl,1
Happybyrdie,1
N2nCaVQMlrOu0da,0
alana_elezovic,1
CHANDIAFER,0
AngelsBarcelo,1
boppitybop,1
ThePolarGhost,0
TevinFarmer22,1
LeonelRojas84,1
JayBeeSharkbite,1
consmover,1
lebranthnydames,1
sgonzalezjr7,1
LilTwist,0
Gael__M,1
TRISTANvsTEE,0
goptionsbinary,1
Rosie7smile,1
JennyJennyWu,0
FrankMGomelesio,1
McCainInstitute,1
Julia_Byrnee,0
Marina_cvw,1
luckiducki525,0
TERRY2532,1
Culturefreak12,1
NateSnowstorm,1
BrittsGot,0
tiny_cityscapes,0
andyroddick,1
FafaMilay,0
Corinne4Hillary,1
diannaaM_,1
ripmemesP,0
ChristineKPIX,1
awgeshitkim,0
Sh4d0s,1
ama1006,1
bigmak2118,1
stevenh4427,1
RAcroslandJ,1
SpangledBallet,1
PeterPerfect09,0
SamBessant95,0
ozjuanzy,1
MrsTingen,1
LordLouis3,1
SwinCash,0
Rebijord,0
KeepIt300,0
Susslie,0
danielperedo17,1
DennisDadams,1
kymberly_winn,0
masato_jones,1
publishingminds,1
ichenkeck,1
richardyao21081,0
Pancakes_Cucine,1
noway44,1
alanhoglund,0
_wordherder,1
Kallie_Serrano,1
lisettaliz,1
JDegLnghrn,0
angrylesbean,0
ServproNewtown,0
bernabephoto,1
Joe_Hildebrand,1
FarrukoOfficial,0
Big_Lo_G,0
burrlockfarm,1
SaleemKhanSafi,1
waleyhabeeb,1
adolfoaguilarv,0
greasy_kay,0
dominatorking1,1
vonjonsurfshop,1
MarketingProfs,1
DiegoRCol,1
silvia_sb_,1
Cain_RenaLove,1
blond_lov3,1
AllTimeSarahMSU,0
sierraj2256,1
a1arte,0
KatieHeigl,1
IveyAstaldi,0
kjv_888,1
lamont_blount,1
PaolaBozzetto,1
_AyeYoBlanco,1
Chrysaor_239,1
AronsThoughts,0
pinigol51,0
tmfrostholm,1
EvolutionPrime,1
DysplasticHip,0
CeeLoGreen,0
ZaffiroBlu3,0
thesaucem,0
Infidel_Ken,1
7iiix,1
riggen1,1
nhUPlpBrCqRJ4wC,0
nickycho2,1
Randy_Couture,0
ascotts11,1
customized_band,1
cdaywalt,0
kyianbydesign,1
amartin6991,1
BoraAksuStudio,1
tradebeautiful,0
juankybonilla,1
streetintro,0
prettyboykidd,1
alfredovela,0
DarrenAronofsky,1
jamesdrodriguez,0
Cheyenne_Loves6,1
C_lontong,1
liuyudie,1
thispxrpose,1
Rectoh,1
SweetMellyDee,1
aguilar_lr,1
SaudadeAlma,0
dimalukinrtqw,1
KapustinaRaisa,0
StrongPodcast,1
bruuunacunha,1
sweetsunflowr,1
ANDYtheHECK,1
paintingwmusic,0
cyclone_cowgirl,0
zhuyunyuxie,1
JakiKubek,1
RealJoannaKelly,1
brookiemattie,1
MySmallHouse,0
exoholic001,0
516468466Yige,0
JKCorden,0
Xoxamanda__,1
saibligg,0
Al_otaibiq8,1
madlou,1
JanelleMonae,0
Cristiano,1
TheIvyBookshop,1
djmotwister,0
WinderEmma,1
WeirdBoy_Sammy,0
CGeinz,1
DezBryant,0
JNovz,0
dazzling_dusk,1
VishalDadlani,0
Red_turtle16,0
prabhupingali,0
bclsinclair,0
USMC_wife_,0
Boootylandia,0
JTaylorBaker,0
dhanushkraja,1
blackberryking,1
Strive_Cares,0
Jamila1150,1
TheMADDutchmann,1
asap_ryah,0
MaarcWilliamsxo,1
rebellibrarian,0
NikkiRae_POMSKY,1
carerichardson,0
laurenaliciaCon,1
pitbull,1
99iriswang,1
reneostrower291,1
pkmukherjee001,1
kamilion10,1
PunCMD,0
vdhifqhrlrgo422,1
sy1nx,1
___miggy____,1
Alelajarocha,0
W_E_J,1
JustDoYourJob3,0
cocinerosarg,0
complicationss,1
ftamymo,1
superstarclub,1
dudspaes,0
deuceohsixx,0
TheLadyAye,1
_Camacho7,1
iSaleSingles,0
narahsoblin,1
GarciaPosti,0
KimmiKennedy,1
fffavela,0
McrandomRanty,0
SereneSleeps,1
Iu0U40QwbBPj6Q8,0
cmjenkins4,1
duttypaul,1
kelseyus40h69r,0
mermhart,1
xKeyti,1
ImSquidopus,1
kikoteicosplay,0
l_e_whyte,0
shreyaghoshal,1
Symone_Devine,0
sffugkjcjmrxx21,1
kroll_inne,1
Milagros_Narwha,0
barbieblacklau,1
Todd_Scheve,1
LiQuiD112,1
_arelily,0
Idc333333,1
reddoor,0
ErinWeishuhn,1
HannahAvery2,1
Bit_Barn,0
davidgura,1
Varun_dvn,1
_amora,0
CamposAlex,0
medpagetoday,1
AkramShaikhctg,0
thedrewlife,1
ji711,0
JulieZhong1993,0
_ignaciio17,0
fbbreal,0
SenKevinCramer,1
JohnBishop100,0
ran_dll,0
Atikaniedzz,1
_JamieCaldwell_,1
YSIinc,1
N_Gendolla,1
GlaunerUltra,0
llamadodrama,0
jakezyrus,0
stellacadente60,1
ErikThePhotog,1
Guill_aumee,0
funkflex,0
Madonna,1
ninnettama73p30,1
felics___,1
ilovejanet09,1
lppxxxuox1382,1
Jordan__Holt,1
arindam60,1
AntonellaKahllo,1
MorrisTrevor,1
LiveLaughLeigh,0
JPM_80,0
PlumZoe,1
econnell_,1
Java_Nick,0
semihkaya_26,1
Akinfe,1
ChristinaJ3000,1
CameronCrowe,1
DiMenace_,1
uuspoqujeet2102,1
Anga32,0
DwightFCurryIII,1
TomOwen83,1
smithroberta74,1
brianamackelmor,1
SYeulett,1
CampBellyrub,0
criscpd,1
azuflo,1
omgrelatabIe,0
eliashh77,1
RandyOrton,1
DarrenBrick1,1
KaitlynH_,0
temp_jones,1
Castleinferno,0
milen_haile,0
bokyoonse,1
Mad_Robot,0
MinhGreveson,0
fjaqueire,1
andrielichaves,0
bunnyhop43,1
angel_with_a_yn,1
LegendCristyshe,0
daniel_mcmullin,1
willow_eli,0
PoshyKimW,0
FrancescaFrigo,1
CrosswordNinja,0
CarlyELehwald,0
jwrightmarket,1
YG,1
PJBrew2,0
_Ivees,1
hokie98jj,0
amf1326,1
jeunevolatile,1
LincolnCenter,1
NickAPappas,0
deborah_simply,1
ayshspath,0
Chaosmosssss,0
NeemiasLagos,1
Echirough,1
Sam_Frizell,1
burlorthotics,0
jeffhauser,0
1DBR,1
406054304,1
annarosa701,0
Michelle_36902,1
AaronAaronram,1
Duranjmiles,0
arjunk26,1
RainaTink,1
ninab0904,0
Hammyy0,1
BrendanKirbyTV,0
James_2Day,1
FraustyNation,1
kikoperozo,0
oficialHASSAM,0
carolemacneil,0
EdTodayFM,0
dawnrjensen,0
TheJetOnTNT,1
Nancypedia,1
Jimecyru,1
tnnxcy,1
RobynArmitage,1
AntJimenant,0
MercedesSanche_,0
mezz42,1
maskedscheduler,0
ishot_ricky,1
q8osaimi,1
rulesofdes,1
based_joshy,0
Fairycakes4men,0
lucatelese,0
ViviAbarca2,0
FaithFamilyTech,0
CAROLE_SAMAHA,1
Audubon_GL,1
Fruitooki,0
ArgaamIM,1
estith,0
KathyIshikawa,1
HaasF1Team,0
superr_sydd,0
CLillstrungNH,0
SapanAhuja,1
izumi_tw,0
cobbo3,0
ZELO96,1
Jaqueceschin,1
EutheniaADV,1
angesitworks,1
AesopRockWins,1
dewiperssik12,1
Mingtiandi,1
StewartMcDonald,0
alexis_putney,1
natalieevamarie,0
zgator66,0
vishnu_dir,1
lild1206,1
drbhuebner,0
grantimahara,0
kevinwinston,1
AngusMacNeilSNP,0
DMAEntrepreneur,1
garrettlano,0
Oh_boy_t,1
charlotteatepie,0
HackeyOG,1
AntoinetteTaus,1
BoeJr88,1
PacmanTellee,0
ParijaKavilanz,0
silagencoglu,1
valerieggalette,0
HernandezXixi,0
sabygremista,1
pallie_allie,1
BlaiseGomez12,1
SabrinnaWu,1
rafakoverdun,0
eyt_ahmeterden,0
SaSaSaSDnB,0
pumbothegreat,1
apollineWakeUp,1
MitchFowler2,1
edebisoztr,0
OnlyFreida,0
MICHELEMUPO,1
maggieFM1059,1
PetrCech,1
PrettyBoy_DG,0
MsSophiaLucia,0
jimjonescapo,0
natisangulorico,1
gabbyteifke,0
cobybruh,0
maverick2277,1
IslamicThinking,1
LexisNexis,1
swassdesign,0
schell_troy,0
RandyLetieri,1
ClaireW_xx,1
LFranzolin,1
escoozeemoi,0
countryghettoQT,0
overstuffedmom,1
equalizerfxapp,1
SpecsHoward,1
ShareUpp,1
rukiye41,0
AlluringAli25,0
LA_Sumner_,1
natashascher,1
JOtteWHIO,1
pega_ss,1
InfiniteWhims,1
Elizawilson32,1
SVUFutureDrugs,0
sfb45,0
Leslie_Annie,0
AsiaM_VIP,1
AndrewMwenda,1
petershankman,0
pantherdolan,1
HSorensenFargo,1
MauMeirelles,0
mnboesel,1
minavillarroel,1
LaVeroGomez,0
allyistweeting,0
JitsWeb,0
Elis27C,1
angelstrange200,1
bornobno,1
rottenblackcats,1
tlhs9VSEckuCaoG,0
ninaburleigh,1
oskarstenman,1
taozi66,1
extratv,1
mainaponomarev3,0
s9pamacs,1
fuckyungkvme,0
MELINDAHANNA,1
treasurefingers,1
ma_smith12,1
seveno70,1
galaxyfox2,0
josehern3543,0
CampfirePoets,1
droptopmamacita,1
doctorjenn,0
ninnettaca45b28,1
FieldLevelView,1
DavidHenaoModel,0
agacquah,0
brie_kali,0
Eldavinn_3FA,0
24FB1907,1
jonathanhayash,0
VailAdeline,1
mysilentbravery,1
NovaStox,0
TigerWoods,0
_KyraDavis,1
mayadiab,1
KingxTut,0
gfdiojby2630,1
berneteto46o71q,0
beltray,0
SamuelAAdams,0
Jeanne9912,1
CortlandIU,0
a_s8588,1
adicrazy,0
UrologyCareFdn,1
aissamandi23,0
Zeno4NY,0
Robert_T_Taylor,1
Antonioreed_,0
YoGotti,0
ALAHLISA,1
Shir_DalmauOK,1
Soph_18,1
prattprattpratt,1
enchufetv,0
SheComesAndGos,0
Bobbielynn2120,1
omvsdcxmhufo837,1
Llucasto,1
jdmhanlon,1
its_me_rose,1
emoji__polls,0
BrooklynneJames,0
vicentecruz2016,1
radamesss25,0
huynguy82002959,1
FatxThor90,1
BreakfastNews,0
TomGravesGA14,0
KathyReichs,0
BlondeAnomalies,0
Miles_Tor,1
ardicsyarif,0
jonoking138,1
Kay_Boogie,0
Badr_bin_,1
ericvizu,0
tarajiphenson,0
ProfSybill,0
huvxemejqylrtm1,1
kellypeircee,1
JohnFilionTO,0
JackBeckwith93,1
2MONTOYA,0
guennake07u61d,0
Angelina_babyx3,1
GODSMOKIE,0
GeekAaron,1
TheRadioholics,1
dbodine3,0
nathan_cupp,0
LFCNickTT,1
jonbellion,1
MAGARAY03,1
DawnButlerBrent,0
trtworld,1
3LyWieR,1
danistahl,0
JoelRubinoff,0
MoMcCormick7,1
IngeborgWeissm1,0
MonicaMonicawt1,0
myrulzmygame36,1
dnomaidBot,0
agafiitimofeev4,0
BrunsPirate,1
KittyExMachina,1
KA_IntanAsri,1
evg36imarkov,1
mobrisse,1
cansukurban,1
CarrieJWatkins,1
turalovdin9x,0
JulesMariano,0
probationboy,0
ssteffieeee,1
CChrisJohnson,1
JaeNamkyoung,0
clkudhhw43,1
chelseaolivia92,1
Ncerreto,1
_Steph9669,1
BeerAlien,1
MissLeilaniJoy,0
ashduhcreator,1
sampalerr,1
lithub,1
adrianrobleezy,0
Reyes_hector214,1
dog_feelings,1
CASSIANECANTORA,0
CookieMonste_oh,1
_MAXWELL_,1
carlyraejepsen,1
N8degr819,1
jean_rockman,1
payola___,1
KelsieH,1
PALmoves,1
seamusokeeffe58,1
ventana61,1
iammeyeahme,1
chacebzhang,1
ElinoreTitan,0
CSherman4,1
riphopexx,1
golem269,1
Beatiste,0
Zanielneko,1
OMGOSHHH___,1
lauren13066,1
MsBreScullark,0
Beno_ldn,0
darioomaracosta,1
keifirst,1
abdrhmanabnody,1
readingtall,0
The_RealGhandi,1
dreadravenanzu,0
Mrstarz_,0
justimejustin,1
DezDuron,1
2018yeniden,1
BrentToderian,1
zre505,1
JIDALSSASSON,0
HaraldHaarfag,1
maxblaccmon,0
woods_k01,1
Clarpsy,1
vNtOpyMkTxqwY67,1
julesb_art,0
MickyCox29,1
lovelydee0586,1
warriors_mom,0
MorgannBomb,0
RoyABlack,0
andreacitymom,0
cmccoy7873,1
SkyDaddyLexii,1
ivanxmarin,1
znytyvmgox831,1
Gigilyn1023,0
jalils_,1
odalis_ruiz,1
IMilhaus,1
setzersrv,1
jordan_lanoue,1
ivettenicolas21,1
dovie_legarrec,0
WorldEliteSyn,1
B_A_Nguyener,1
auX7NOF9GvJjpzw,1
PoisonLeone,0
ileenhenry10,1
AfrazFawad,0
iqvrowsw539,1
AnonyMobLife,1
CIAspygirl,0
sdw54,1
kennethmejiaLA,0
bebo20205656,1
KoinangeJeff,1
Sarahnuma2004_B,1
VLHAshley,0
IrresistibleKUN,0
malaficent_,0
MLarickwTC,1
yeni77777,1
TCO4L,1
CarlosaurioRex,0
Swingtime69,1
JauntyWhisper,1
brumayorava,0
rombookpromo,0
madbadwad,1
CObywayofME,0
BMovieGenerator,0
ardautku1,0
69Nique,1
newberryts1,1
khalil_mejia,0
benzvroom,1
masutatrading,0
dqwinny,1
JosueXmartinez,0
tonysimmons75,1
sakiksirri,1
kazarazat,0
misty_1907,1
Moneyislife23,1
FightOwensFight,0
mrsjayro,1
traytrayolay,1
tracie_taylor,1
novaeliza,1
dorawestoficial,1
reepblue,0
__TheyloveeK,0
RickieFowler,0
shabirkhan3,0
rayyylewis,1
Royal_Beauti,1
zrzxqljdrcdjr11,1
fat28man,1
DhattQueen718,1
IndigoSky35,1
jasonb3d,0
nalitinelli,1
IndioTechKnow,0
rusakovanikii3,1
solovevaveseli3,0
PiaCowen,0
yungfresa,0
AlishaLamb87,0
dignajuravleva5,1
aHnaeMoriParfum,1
iammikeraphone,1
Graceb118,1
legitDottieO,0
daryl_says,0
StephenKing,1
xznmjfrqymegp81,1
alexis_apodacaa,1
FOXSportsMX,1
McConaughey,1
Latina4120,1
AlvaroNegredo9,0
Vox_Plus,0
OliviaEnos,0
Bader_j1,1
janetig7,1
johnvarvatos,1
classymommy,1
Juliano37,1
ORousteing,0
kazardi07,1
mat_qq,0
thenolan,0
Kate_McFarland_,0
udayd,0
BotQuilt,1
dam_nuyttens,0
klngnkta,0
LilKim,1
BrundageBot,1
c_mjm_,1
MsJustFine,0
morephian,0
orinda02,1
LoveHurts38,1
PalomaFiuza_1,0
lin90577,1
missfazura,1
BOTUS,0
kenjilopezalt,1
aplsmith5,1
haleykscissors,0
piggiewings,1
LeventUzumcu,0
sasakitoshinao,0
catsnacks,0
Rick_Nelson_33,0
funshinebear19,1
clmcardle1,1
mrslentils,0
RoboSchmobo,1
ChespiritoRGB,1
PedroHenrryke,1
crowd98808953,1
asapmirandaaa,1
_CryptoTree,1
yestoresearch,0
liftingeyelids,1
2011conectados,1
contechicn,1
emilyxasvp,1
BotSchmot,0
grattonboy,1
priyamani6,1
cstamp88,1
PBothnerMusic,1
PhanArt,1
muhinefimii82,1
hiratsuka_linda,1
CollinsKey,0
FranklynGarland,0
Shaheizy_Sam,0
idontgetbored,1
Knottiboi,1
vennyvidya,0
1111111111111n_,1
saabmagalona,0
MartinSprocket,1
adrianpalla,0
youngthug,0
Ecohomegarden1,0
jonostrower,0
Daniela76256500,0
TupaiMahroii,1
rachelbillings,0
josh6881,1
federicanargi,1
JillianFoley6,1
LayeoRed,0
Frescuritii,1
BaribaultJewelr,1
allcar,1
officialcafu,1
Jaci_Hope,0
ChuckPac,0
narzzzzz,1
romeomlm,1
rbesprit,0
pLZLe9BLavE1FDi,0
RochelleHumes,0
Vlanka5,1
cali_gurl132,1
jbuscalia,0
Wild_Vlees,1
BiazinhaMacedo,1
Jbones72,0
HiddenWorth,1
ariana_gallo,1
vishalpincha,1
blogdotorcedor,0
lancearmstrong,0
Djhottowns,0
leekinks,1
raphaelmaitimo,1
benzenecsixhsix,0
RaphaelJabbour1,1
that1badApple,0
ny2473,1
grazzagb,1
RealJoeFrancis,1
Slade_74,1
RamsdellKelsie,1
RhohanSharma,1
emmadalli,1
yanirag__,0
_sully11,1
hejingfeng,1
WastedLandscape,1
iamjustinsd,1
SBenaroch,1
karantacker,1
SarfarazA_54,0
wyclef,0
BrendaDeanna,0
hashimoto_a,1
realicarol,1
baconbkk,0
andylanechapman,0
shayshaywyer,1
RatPackDC,0
drinkpinklisa,1
tvppsmusic,0
zehouul1987,1
LSUtigersBABY,1
Nancy_Pearson20,0
MadeIn_GermanyA,1
JerryCala,0
0_0barry0_0,1
orayegin,1
FolbertReport,1
_xube,0
ingnl,0
dougulman,0
MonicaRohleder,0
abcvision,0
WillieGarson,0
juliea_miller,1
__KRoshay,0
bedbugbot,0
CWF_Forecast,1
GabrielleeRose,1
Gaylenevr,1
TYREN_FOX,0
princess_maleen,1
Dylangreif09,1
CristiDrakers,0
wendyshepherd,0
AlfredoC6,1
JohnBerryDesign,1
17sadlands,0
blond_danielle,1
azimizzuddin808,1
AlannaGreaney,1
dbthom03,1
pearkes,0
SayfaTim,1
Mexifornian,1
owlfirsties,0
thedayofsteve,0
ElishaIron,1
__LTTP__,1
NOOGIE420,1
DailyPatent,1
clayadavis,1
bronislavsimon4,0
gertieoconnor51,1
cindy_louwho,1
HansJMelissen,0
britlovesmusic,1
RichardWhy152,1
XRachelllyx3,1
KlasfeldReports,0
Patharveynews,0
HornyAndUKnoIt,1
CherylOfficial,1
danysca22,1
CPOclass,1
urieskeys,1
ViaTune,1
MarishaMusick,1
basstransfer,0
myspacegf,1
carmelaloo08,1
DebbyRyan,1
Al_byaan,1
dxcx_,1
TheKodamas,1
IvanTheK,0
faustomaso,1
Geddo,0
AnetaAnthony,1
55smiling,1
LelandShow,0
ehght,1
KodonnellyVita,1
avrora_kulakova,1
SeverineMeir,0
prinsesachinita,0
julianfstr,1
deftnt_zz,1
richie3oyd,0
1983renanAnren,1
GeniusVets,1
countrybtmboy,1
BlackSwissCheze,1
Cassi_lee,0
grey_gryphon,1
Lana_afaneh,1
JoeHeadTV,1
lajosa,1
kharyrandolph,1
SarahFoxes,1
erraggy,1
khaleed_id,1
kunalkohli,1
KarynRD,1
wtb6chiny,0
warkentin,0
mcintia1,1
C4llum23,1
kiki_locs,0
Aethelwitha,0
DesirousWriter,1
